RecNo.,Time,Pressure1,Pressure2,Temp.1,Temp.2,Temp. 3,Temp. 4
No.   ,sec,kgf/§²,kgf/§²,¡É,¡É,¡É,¡É
         1,        60,     35.10,      0.00,    142.40,      0.00,      0.00,      0.00
         2,       120,     35.09,      0.00,    142.50,      0.00,      0.00,      0.00
         3,       180,     35.09,      0.00,    142.50,      0.00,      0.00,      0.00
         4,       240,     35.10,      0.00,    142.40,      0.00,      0.00,      0.00
         5,       300,     35.10,      0.00,    142.40,      0.00,      0.00,      0.00
         6,       360,     35.11,      0.00,    142.50,      0.00,      0.00,      0.00
         7,       420,     35.09,      0.00,    142.60,      0.00,      0.00,      0.00
         8,       480,     35.09,      0.00,    142.50,      0.00,      0.00,      0.00
         9,       540,     35.09,      0.00,    142.50,      0.00,      0.00,      0.00
        10,       600,     35.08,      0.00,    142.10,      0.00,      0.00,      0.00
        11,       660,     35.08,      0.00,    142.10,      0.00,      0.00,      0.00
        12,       720,     35.10,      0.00,    142.10,      0.00,      0.00,      0.00
        13,       780,     35.08,      0.00,    141.80,      0.00,      0.00,      0.00
        14,       840,     35.09,      0.00,    141.60,      0.00,      0.00,      0.00
        15,       900,     35.08,      0.00,    141.40,      0.00,      0.00,      0.00
        16,       960,     35.07,      0.00,    141.40,      0.00,      0.00,      0.00
        17,      1020,     35.07,      0.00,    141.40,      0.00,      0.00,      0.00
        18,      1080,     34.95,      0.00,    141.40,      0.00,      0.00,      0.00
        19,      1140,     35.08,      0.00,    141.20,      0.00,      0.00,      0.00
        20,      1200,     35.06,      0.00,    141.00,      0.00,      0.00,      0.00
        21,      1260,     35.06,      0.00,    140.80,      0.00,      0.00,      0.00
        22,      1320,     35.06,      0.00,    140.30,      0.00,      0.00,      0.00
        23,      1380,     35.04,      0.00,    140.10,      0.00,      0.00,      0.00
        24,      1440,     35.04,      0.00,    139.80,      0.00,      0.00,      0.00
        25,      1500,     35.02,      0.00,    139.80,      0.00,      0.00,      0.00
        26,      1560,     35.02,      0.00,    139.40,      0.00,      0.00,      0.00
        27,      1620,     35.01,      0.00,    139.10,      0.00,      0.00,      0.00
        28,      1680,     35.00,      0.00,    139.20,      0.00,      0.00,      0.00
        29,      1740,     35.01,      0.00,    139.00,      0.00,      0.00,      0.00
        30,      1800,     34.99,      0.00,    138.50,      0.00,      0.00,      0.00
        31,      1860,     34.98,      0.00,    138.50,      0.00,      0.00,      0.00
        32,      1920,     34.99,      0.00,    138.60,      0.00,      0.00,      0.00
        33,      1980,     34.98,      0.00,    138.30,      0.00,      0.00,      0.00
        34,      2040,     34.96,      0.00,    138.00,      0.00,      0.00,      0.00
        35,      2100,     34.96,      0.00,    137.90,      0.00,      0.00,      0.00
        36,      2160,     34.96,      0.00,    137.60,      0.00,      0.00,      0.00
        37,      2220,     34.95,      0.00,    137.30,      0.00,      0.00,      0.00
        38,      2280,     34.92,      0.00,    136.90,      0.00,      0.00,      0.00
        39,      2340,     34.93,      0.00,    136.50,      0.00,      0.00,      0.00
        40,      2400,     34.92,      0.00,    136.40,      0.00,      0.00,      0.00
        41,      2460,     34.93,      0.00,    136.40,      0.00,      0.00,      0.00
        42,      2520,     34.91,      0.00,    136.20,      0.00,      0.00,      0.00
        43,      2580,     34.91,      0.00,    135.80,      0.00,      0.00,      0.00
        44,      2640,     34.91,      0.00,    135.60,      0.00,      0.00,      0.00
        45,      2700,     34.91,      0.00,    135.50,      0.00,      0.00,      0.00
        46,      2760,     34.89,      0.00,    135.00,      0.00,      0.00,      0.00
        47,      2820,     34.88,      0.00,    134.90,      0.00,      0.00,      0.00
        48,      2880,     34.88,      0.00,    134.80,      0.00,      0.00,      0.00
        49,      2940,     34.87,      0.00,    134.60,      0.00,      0.00,      0.00
        50,      3000,     34.88,      0.00,    134.70,      0.00,      0.00,      0.00
        51,      3060,     34.86,      0.00,    134.60,      0.00,      0.00,      0.00
        52,      3120,     34.87,      0.00,    134.40,      0.00,      0.00,      0.00
        53,      3180,     34.86,      0.00,    134.30,      0.00,      0.00,      0.00
        54,      3240,     34.85,      0.00,    133.70,      0.00,      0.00,      0.00
        55,      3300,     34.86,      0.00,    133.30,      0.00,      0.00,      0.00
        56,      3360,     34.85,      0.00,    133.10,      0.00,      0.00,      0.00
        57,      3420,     34.85,      0.00,    133.10,      0.00,      0.00,      0.00
        58,      3480,     34.82,      0.00,    132.70,      0.00,      0.00,      0.00
        59,      3540,     34.82,      0.00,    132.50,      0.00,      0.00,      0.00
        60,      3600,     34.82,      0.00,    132.60,      0.00,      0.00,      0.00
        61,      3660,     34.78,      0.00,    132.40,      0.00,      0.00,      0.00
        62,      3720,     34.82,      0.00,    132.00,      0.00,      0.00,      0.00
        63,      3780,     34.80,      0.00,    131.70,      0.00,      0.00,      0.00
        64,      3840,     34.81,      0.00,    131.80,      0.00,      0.00,      0.00
        65,      3900,     34.78,      0.00,    131.70,      0.00,      0.00,      0.00
        66,      3960,     34.78,      0.00,    131.70,      0.00,      0.00,      0.00
        67,      4020,     34.78,      0.00,    131.40,      0.00,      0.00,      0.00
        68,      4080,     34.76,      0.00,    131.30,      0.00,      0.00,      0.00
        69,      4140,     34.77,      0.00,    131.20,      0.00,      0.00,      0.00
        70,      4200,     34.77,      0.00,    131.00,      0.00,      0.00,      0.00
        71,      4260,     34.76,      0.00,    130.60,      0.00,      0.00,      0.00
        72,      4320,     34.76,      0.00,    130.10,      0.00,      0.00,      0.00
        73,      4380,     34.75,      0.00,    129.60,      0.00,      0.00,      0.00
        74,      4440,     34.73,      0.00,    129.60,      0.00,      0.00,      0.00
        75,      4500,     34.72,      0.00,    129.60,      0.00,      0.00,      0.00
        76,      4560,     34.72,      0.00,    129.00,      0.00,      0.00,      0.00
        77,      4620,     34.72,      0.00,    128.60,      0.00,      0.00,      0.00
        78,      4680,     34.71,      0.00,    128.50,      0.00,      0.00,      0.00
        79,      4740,     34.72,      0.00,    128.40,      0.00,      0.00,      0.00
        80,      4800,     34.70,      0.00,    128.20,      0.00,      0.00,      0.00
        81,      4860,     34.69,      0.00,    128.10,      0.00,      0.00,      0.00
        82,      4920,     34.69,      0.00,    127.90,      0.00,      0.00,      0.00
        83,      4980,     34.69,      0.00,    127.60,      0.00,      0.00,      0.00
        84,      5040,     34.67,      0.00,    127.20,      0.00,      0.00,      0.00
        85,      5100,     34.65,      0.00,    127.00,      0.00,      0.00,      0.00
        86,      5160,     34.67,      0.00,    126.80,      0.00,      0.00,      0.00
        87,      5220,     34.66,      0.00,    126.90,      0.00,      0.00,      0.00
        88,      5280,     34.65,      0.00,    126.60,      0.00,      0.00,      0.00
        89,      5340,     34.64,      0.00,    126.10,      0.00,      0.00,      0.00
        90,      5400,     34.63,      0.00,    126.40,      0.00,      0.00,      0.00
        91,      5460,     34.62,      0.00,    126.40,      0.00,      0.00,      0.00
        92,      5520,     34.62,      0.00,    126.20,      0.00,      0.00,      0.00
        93,      5580,     34.62,      0.00,    126.00,      0.00,      0.00,      0.00
        94,      5640,     34.60,      0.00,    125.90,      0.00,      0.00,      0.00
        95,      5700,     34.61,      0.00,    125.60,      0.00,      0.00,      0.00
        96,      5760,     34.60,      0.00,    125.10,      0.00,      0.00,      0.00
        97,      5820,     34.59,      0.00,    124.60,      0.00,      0.00,      0.00
        98,      5880,     34.58,      0.00,    124.20,      0.00,      0.00,      0.00
        99,      5940,     34.58,      0.00,    124.00,      0.00,      0.00,      0.00
       100,      6000,     34.58,      0.00,    123.80,      0.00,      0.00,      0.00
       101,      6060,     34.56,      0.00,    123.70,      0.00,      0.00,      0.00
       102,      6120,     34.57,      0.00,    123.90,      0.00,      0.00,      0.00
       103,      6180,     34.56,      0.00,    123.70,      0.00,      0.00,      0.00
       104,      6240,     34.56,      0.00,    123.40,      0.00,      0.00,      0.00
       105,      6300,     34.55,      0.00,    123.10,      0.00,      0.00,      0.00
       106,      6360,     34.54,      0.00,    123.20,      0.00,      0.00,      0.00
       107,      6420,     34.54,      0.00,    123.20,      0.00,      0.00,      0.00
       108,      6480,     34.53,      0.00,    123.00,      0.00,      0.00,      0.00
       109,      6540,     34.51,      0.00,    122.80,      0.00,      0.00,      0.00
       110,      6600,     34.52,      0.00,    122.80,      0.00,      0.00,      0.00
       111,      6660,     34.53,      0.00,    122.30,      0.00,      0.00,      0.00
       112,      6720,     34.50,      0.00,    121.90,      0.00,      0.00,      0.00
       113,      6780,     34.50,      0.00,    121.80,      0.00,      0.00,      0.00
       114,      6840,     34.49,      0.00,    121.40,      0.00,      0.00,      0.00
       115,      6900,     34.48,      0.00,    120.70,      0.00,      0.00,      0.00
       116,      6960,     34.49,      0.00,    120.20,      0.00,      0.00,      0.00
       117,      7020,     34.48,      0.00,    120.30,      0.00,      0.00,      0.00
       118,      7080,     34.47,      0.00,    119.90,      0.00,      0.00,      0.00
       119,      7140,     34.46,      0.00,    120.00,      0.00,      0.00,      0.00
       120,      7200,     34.47,      0.00,    119.90,      0.00,      0.00,      0.00
       121,      7260,     34.46,      0.00,    119.50,      0.00,      0.00,      0.00
       122,      7320,     34.44,      0.00,    119.40,      0.00,      0.00,      0.00
       123,      7380,     34.43,      0.00,    119.20,      0.00,      0.00,      0.00
       124,      7440,     34.45,      0.00,    119.20,      0.00,      0.00,      0.00
       125,      7500,     34.37,      0.00,    118.70,      0.00,      0.00,      0.00
       126,      7560,     34.43,      0.00,    118.60,      0.00,      0.00,      0.00
       127,      7620,     34.42,      0.00,    118.60,      0.00,      0.00,      0.00
       128,      7680,     34.42,      0.00,    118.20,      0.00,      0.00,      0.00
       129,      7740,     34.40,      0.00,    118.10,      0.00,      0.00,      0.00
       130,      7800,     34.40,      0.00,    118.10,      0.00,      0.00,      0.00
       131,      7860,     34.39,      0.00,    117.80,      0.00,      0.00,      0.00
       132,      7920,     34.40,      0.00,    117.50,      0.00,      0.00,      0.00
       133,      7980,     34.38,      0.00,    117.60,      0.00,      0.00,      0.00
       134,      8040,     34.38,      0.00,    117.20,      0.00,      0.00,      0.00
       135,      8100,     34.37,      0.00,    117.30,      0.00,      0.00,      0.00
       136,      8160,     34.36,      0.00,    116.80,      0.00,      0.00,      0.00
       137,      8220,     34.37,      0.00,    116.40,      0.00,      0.00,      0.00
       138,      8280,     34.35,      0.00,    116.30,      0.00,      0.00,      0.00
       139,      8340,     34.34,      0.00,    116.20,      0.00,      0.00,      0.00
       140,      8400,     34.33,      0.00,    115.80,      0.00,      0.00,      0.00
       141,      8460,     34.34,      0.00,    115.70,      0.00,      0.00,      0.00
       142,      8520,     34.33,      0.00,    115.80,      0.00,      0.00,      0.00
       143,      8580,     34.33,      0.00,    115.80,      0.00,      0.00,      0.00
       144,      8640,     34.33,      0.00,    115.30,      0.00,      0.00,      0.00
       145,      8700,     34.31,      0.00,    115.00,      0.00,      0.00,      0.00
       146,      8760,     34.30,      0.00,    114.80,      0.00,      0.00,      0.00
       147,      8820,     34.31,      0.00,    114.60,      0.00,      0.00,      0.00
       148,      8880,     34.30,      0.00,    114.50,      0.00,      0.00,      0.00
       149,      8940,     34.29,      0.00,    114.40,      0.00,      0.00,      0.00
       150,      9000,     34.29,      0.00,    114.20,      0.00,      0.00,      0.00
       151,      9060,     34.27,      0.00,    113.70,      0.00,      0.00,      0.00
       152,      9120,     34.28,      0.00,    113.70,      0.00,      0.00,      0.00
       153,      9180,     34.27,      0.00,    113.80,      0.00,      0.00,      0.00
       154,      9240,     34.26,      0.00,    113.50,      0.00,      0.00,      0.00
       155,      9300,     34.25,      0.00,    113.20,      0.00,      0.00,      0.00
       156,      9360,     34.20,      0.00,    113.00,      0.00,      0.00,      0.00
       157,      9420,     34.23,      0.00,    112.80,      0.00,      0.00,      0.00
       158,      9480,     34.23,      0.00,    112.60,      0.00,      0.00,      0.00
       159,      9540,     34.23,      0.00,    112.30,      0.00,      0.00,      0.00
       160,      9600,     34.23,      0.00,    111.80,      0.00,      0.00,      0.00
       161,      9660,     34.22,      0.00,    112.10,      0.00,      0.00,      0.00
       162,      9720,     34.21,      0.00,    111.90,      0.00,      0.00,      0.00
       163,      9780,     34.21,      0.00,    111.60,      0.00,      0.00,      0.00
       164,      9840,     34.20,      0.00,    111.50,      0.00,      0.00,      0.00
       165,      9900,     34.20,      0.00,    111.20,      0.00,      0.00,      0.00
       166,      9960,     34.20,      0.00,    110.60,      0.00,      0.00,      0.00
       167,     10020,     34.19,      0.00,    110.50,      0.00,      0.00,      0.00
       168,     10080,     34.18,      0.00,    110.60,      0.00,      0.00,      0.00
       169,     10140,     34.18,      0.00,    110.30,      0.00,      0.00,      0.00
       170,     10200,     34.19,      0.00,    110.20,      0.00,      0.00,      0.00
       171,     10260,     34.16,      0.00,    110.20,      0.00,      0.00,      0.00
       172,     10320,     34.16,      0.00,    110.00,      0.00,      0.00,      0.00
       173,     10380,     34.15,      0.00,    109.80,      0.00,      0.00,      0.00
       174,     10440,     34.15,      0.00,    109.30,      0.00,      0.00,      0.00
       175,     10500,     34.13,      0.00,    109.00,      0.00,      0.00,      0.00
       176,     10560,     34.15,      0.00,    108.30,      0.00,      0.00,      0.00
       177,     10620,     34.13,      0.00,    108.20,      0.00,      0.00,      0.00
       178,     10680,     34.13,      0.00,    108.00,      0.00,      0.00,      0.00
       179,     10740,     34.11,      0.00,    107.60,      0.00,      0.00,      0.00
       180,     10800,     34.10,      0.00,    107.30,      0.00,      0.00,      0.00
       181,     10860,     34.11,      0.00,    107.60,      0.00,      0.00,      0.00
       182,     10920,     34.11,      0.00,    107.60,      0.00,      0.00,      0.00
       183,     10980,     34.09,      0.00,    107.40,      0.00,      0.00,      0.00
       184,     11040,     34.09,      0.00,    107.20,      0.00,      0.00,      0.00
       185,     11100,     34.07,      0.00,    107.20,      0.00,      0.00,      0.00
       186,     11160,     34.09,      0.00,    106.80,      0.00,      0.00,      0.00
       187,     11220,     34.07,      0.00,    106.60,      0.00,      0.00,      0.00
       188,     11280,     34.07,      0.00,    106.50,      0.00,      0.00,      0.00
       189,     11340,     34.06,      0.00,    106.60,      0.00,      0.00,      0.00
       190,     11400,     34.07,      0.00,    106.40,      0.00,      0.00,      0.00
       191,     11460,     34.04,      0.00,    106.20,      0.00,      0.00,      0.00
       192,     11520,     34.03,      0.00,    105.70,      0.00,      0.00,      0.00
       193,     11580,     34.03,      0.00,    105.40,      0.00,      0.00,      0.00
       194,     11640,     34.03,      0.00,    105.20,      0.00,      0.00,      0.00
       195,     11700,     34.03,      0.00,    105.00,      0.00,      0.00,      0.00
       196,     11760,     34.02,      0.00,    104.80,      0.00,      0.00,      0.00
       197,     11820,     34.00,      0.00,    104.50,      0.00,      0.00,      0.00
       198,     11880,     34.00,      0.00,    104.60,      0.00,      0.00,      0.00
       199,     11940,     34.01,      0.00,    104.20,      0.00,      0.00,      0.00
       200,     12000,     34.01,      0.00,    103.60,      0.00,      0.00,      0.00
       201,     12060,     33.99,      0.00,    103.70,      0.00,      0.00,      0.00
       202,     12120,     33.98,      0.00,    103.80,      0.00,      0.00,      0.00
       203,     12180,     33.97,      0.00,    103.30,      0.00,      0.00,      0.00
       204,     12240,     33.97,      0.00,    103.40,      0.00,      0.00,      0.00
       205,     12300,     33.97,      0.00,    103.20,      0.00,      0.00,      0.00
       206,     12360,     33.94,      0.00,    103.10,      0.00,      0.00,      0.00
       207,     12420,     33.96,      0.00,    103.10,      0.00,      0.00,      0.00
       208,     12480,     33.96,      0.00,    102.80,      0.00,      0.00,      0.00
       209,     12540,     33.96,      0.00,    102.40,      0.00,      0.00,      0.00
       210,     12600,     33.94,      0.00,    102.20,      0.00,      0.00,      0.00
       211,     12660,     33.93,      0.00,    102.00,      0.00,      0.00,      0.00
       212,     12720,     33.93,      0.00,    101.50,      0.00,      0.00,      0.00
       213,     12780,     33.90,      0.00,    101.20,      0.00,      0.00,      0.00
       214,     12840,     33.92,      0.00,    100.80,      0.00,      0.00,      0.00
       215,     12900,     33.91,      0.00,    100.80,      0.00,      0.00,      0.00
       216,     12960,     33.90,      0.00,    100.80,      0.00,      0.00,      0.00
       217,     13020,     33.89,      0.00,    100.30,      0.00,      0.00,      0.00
       218,     13080,     33.89,      0.00,    100.30,      0.00,      0.00,      0.00
       219,     13140,     33.89,      0.00,    100.30,      0.00,      0.00,      0.00
       220,     13200,     33.87,      0.00,    100.50,      0.00,      0.00,      0.00
       221,     13260,     33.87,      0.00,    100.60,      0.00,      0.00,      0.00
       222,     13320,     33.88,      0.00,    100.40,      0.00,      0.00,      0.00
       223,     13380,     33.86,      0.00,    100.10,      0.00,      0.00,      0.00
       224,     13440,     33.91,      0.00,     99.90,      0.00,      0.00,      0.00
       225,     13500,     33.85,      0.00,     99.70,      0.00,      0.00,      0.00
       226,     13560,     33.86,      0.00,     99.50,      0.00,      0.00,      0.00
       227,     13620,     33.83,      0.00,     99.00,      0.00,      0.00,      0.00
       228,     13680,     33.84,      0.00,     98.70,      0.00,      0.00,      0.00
       229,     13740,     33.84,      0.00,     98.60,      0.00,      0.00,      0.00
       230,     13800,     33.81,      0.00,     98.40,      0.00,      0.00,      0.00
       231,     13860,     33.83,      0.00,     97.90,      0.00,      0.00,      0.00
       232,     13920,     33.81,      0.00,     97.30,      0.00,      0.00,      0.00
       233,     13980,     33.81,      0.00,     97.10,      0.00,      0.00,      0.00
       234,     14040,     33.81,      0.00,     97.40,      0.00,      0.00,      0.00
       235,     14100,     33.79,      0.00,     97.30,      0.00,      0.00,      0.00
       236,     14160,     33.78,      0.00,     96.70,      0.00,      0.00,      0.00
       237,     14220,     33.77,      0.00,     96.80,      0.00,      0.00,      0.00
       238,     14280,     33.77,      0.00,     96.90,      0.00,      0.00,      0.00
       239,     14340,     33.77,      0.00,     96.70,      0.00,      0.00,      0.00
       240,     14400,     33.77,      0.00,     96.30,      0.00,      0.00,      0.00
       241,     14460,     33.77,      0.00,     96.30,      0.00,      0.00,      0.00
       242,     14520,     33.74,      0.00,     96.00,      0.00,      0.00,      0.00
       243,     14580,     33.74,      0.00,     95.80,      0.00,      0.00,      0.00
       244,     14640,     33.74,      0.00,     95.30,      0.00,      0.00,      0.00
       245,     14700,     33.73,      0.00,     95.00,      0.00,      0.00,      0.00
       246,     14760,     33.73,      0.00,     94.70,      0.00,      0.00,      0.00
       247,     14820,     33.73,      0.00,     94.60,      0.00,      0.00,      0.00
       248,     14880,     33.72,      0.00,     94.60,      0.00,      0.00,      0.00
       249,     14940,     33.70,      0.00,     94.50,      0.00,      0.00,      0.00
       250,     15000,     33.71,      0.00,     94.10,      0.00,      0.00,      0.00
       251,     15060,     33.70,      0.00,     93.60,      0.00,      0.00,      0.00
       252,     15120,     33.68,      0.00,     93.40,      0.00,      0.00,      0.00
       253,     15180,     33.67,      0.00,     93.30,      0.00,      0.00,      0.00
       254,     15240,     33.69,      0.00,     93.20,      0.00,      0.00,      0.00
       255,     15300,     33.68,      0.00,     93.20,      0.00,      0.00,      0.00
       256,     15360,     33.67,      0.00,     93.10,      0.00,      0.00,      0.00
       257,     15420,     33.66,      0.00,     92.60,      0.00,      0.00,      0.00
       258,     15480,     33.65,      0.00,     92.00,      0.00,      0.00,      0.00
       259,     15540,     33.64,      0.00,     92.00,      0.00,      0.00,      0.00
       260,     15600,     33.64,      0.00,     92.10,      0.00,      0.00,      0.00
       261,     15660,     33.64,      0.00,     92.10,      0.00,      0.00,      0.00
       262,     15720,     33.63,      0.00,     92.00,      0.00,      0.00,      0.00
       263,     15780,     33.63,      0.00,     91.50,      0.00,      0.00,      0.00
       264,     15840,     33.62,      0.00,     91.10,      0.00,      0.00,      0.00
       265,     15900,     33.61,      0.00,     90.50,      0.00,      0.00,      0.00
       266,     15960,     33.60,      0.00,     90.70,      0.00,      0.00,      0.00
       267,     16020,     33.60,      0.00,     90.50,      0.00,      0.00,      0.00
       268,     16080,     33.60,      0.00,     90.60,      0.00,      0.00,      0.00
       269,     16140,     33.59,      0.00,     90.60,      0.00,      0.00,      0.00
       270,     16200,     33.60,      0.00,     90.40,      0.00,      0.00,      0.00
       271,     16260,     33.58,      0.00,     89.90,      0.00,      0.00,      0.00
       272,     16320,     33.57,      0.00,     89.60,      0.00,      0.00,      0.00
       273,     16380,     33.49,      0.00,     89.40,      0.00,      0.00,      0.00
       274,     16440,     33.56,      0.00,     89.00,      0.00,      0.00,      0.00
       275,     16500,     33.55,      0.00,     88.80,      0.00,      0.00,      0.00
       276,     16560,     33.54,      0.00,     88.60,      0.00,      0.00,      0.00
       277,     16620,     33.53,      0.00,     88.20,      0.00,      0.00,      0.00
       278,     16680,     33.55,      0.00,     88.20,      0.00,      0.00,      0.00
       279,     16740,     33.54,      0.00,     88.10,      0.00,      0.00,      0.00
       280,     16800,     33.51,      0.00,     87.70,      0.00,      0.00,      0.00
       281,     16860,     33.51,      0.00,     87.50,      0.00,      0.00,      0.00
       282,     16920,     33.52,      0.00,     87.70,      0.00,      0.00,      0.00
       283,     16980,     33.50,      0.00,     87.70,      0.00,      0.00,      0.00
       284,     17040,     33.50,      0.00,     87.50,      0.00,      0.00,      0.00
       285,     17100,     33.49,      0.00,     87.10,      0.00,      0.00,      0.00
       286,     17160,     33.50,      0.00,     87.10,      0.00,      0.00,      0.00
       287,     17220,     33.49,      0.00,     86.90,      0.00,      0.00,      0.00
       288,     17280,     33.48,      0.00,     86.50,      0.00,      0.00,      0.00
       289,     17340,     33.47,      0.00,     86.00,      0.00,      0.00,      0.00
       290,     17400,     33.47,      0.00,     85.50,      0.00,      0.00,      0.00
       291,     17460,     33.46,      0.00,     85.60,      0.00,      0.00,      0.00
       292,     17520,     33.45,      0.00,     85.50,      0.00,      0.00,      0.00
       293,     17580,     33.45,      0.00,     84.90,      0.00,      0.00,      0.00
       294,     17640,     33.45,      0.00,     84.90,      0.00,      0.00,      0.00
       295,     17700,     33.44,      0.00,     84.70,      0.00,      0.00,      0.00
       296,     17760,     33.45,      0.00,     84.20,      0.00,      0.00,      0.00
       297,     17820,     33.43,      0.00,     84.30,      0.00,      0.00,      0.00
       298,     17880,     33.42,      0.00,     84.30,      0.00,      0.00,      0.00
       299,     17940,     33.41,      0.00,     84.30,      0.00,      0.00,      0.00
       300,     18000,     33.41,      0.00,     84.50,      0.00,      0.00,      0.00
       301,     18060,     33.40,      0.00,     84.30,      0.00,      0.00,      0.00
       302,     18120,     33.38,      0.00,     84.00,      0.00,      0.00,      0.00
       303,     18180,     33.40,      0.00,     83.80,      0.00,      0.00,      0.00
       304,     18240,     33.39,      0.00,     83.30,      0.00,      0.00,      0.00
       305,     18300,     33.38,      0.00,     82.90,      0.00,      0.00,      0.00
       306,     18360,     33.38,      0.00,     82.40,      0.00,      0.00,      0.00
       307,     18420,     33.37,      0.00,     82.30,      0.00,      0.00,      0.00
       308,     18480,     33.35,      0.00,     81.90,      0.00,      0.00,      0.00
       309,     18540,     33.36,      0.00,     82.10,      0.00,      0.00,      0.00
       310,     18600,     33.35,      0.00,     81.90,      0.00,      0.00,      0.00
       311,     18660,     33.35,      0.00,     81.30,      0.00,      0.00,      0.00
       312,     18720,     33.33,      0.00,     80.90,      0.00,      0.00,      0.00
       313,     18780,     33.32,      0.00,     81.10,      0.00,      0.00,      0.00
       314,     18840,     33.33,      0.00,     81.20,      0.00,      0.00,      0.00
       315,     18900,     33.32,      0.00,     81.10,      0.00,      0.00,      0.00
       316,     18960,     33.32,      0.00,     80.50,      0.00,      0.00,      0.00
       317,     19020,     33.32,      0.00,     80.50,      0.00,      0.00,      0.00
       318,     19080,     33.29,      0.00,     80.30,      0.00,      0.00,      0.00
       319,     19140,     33.31,      0.00,     80.10,      0.00,      0.00,      0.00
       320,     19200,     33.29,      0.00,     80.10,      0.00,      0.00,      0.00
       321,     19260,     33.28,      0.00,     79.60,      0.00,      0.00,      0.00
       322,     19320,     33.25,      0.00,     79.10,      0.00,      0.00,      0.00
       323,     19380,     33.29,      0.00,     79.00,      0.00,      0.00,      0.00
       324,     19440,     33.27,      0.00,     78.50,      0.00,      0.00,      0.00
       325,     19500,     33.27,      0.00,     78.60,      0.00,      0.00,      0.00
       326,     19560,     33.27,      0.00,     78.70,      0.00,      0.00,      0.00
       327,     19620,     33.25,      0.00,     78.20,      0.00,      0.00,      0.00
       328,     19680,     33.25,      0.00,     77.80,      0.00,      0.00,      0.00
       329,     19740,     33.25,      0.00,     78.20,      0.00,      0.00,      0.00
       330,     19800,     33.24,      0.00,     78.20,      0.00,      0.00,      0.00
       331,     19860,     33.22,      0.00,     78.10,      0.00,      0.00,      0.00
       332,     19920,     33.23,      0.00,     78.10,      0.00,      0.00,      0.00
       333,     19980,     33.21,      0.00,     78.00,      0.00,      0.00,      0.00
       334,     20040,     33.21,      0.00,     77.80,      0.00,      0.00,      0.00
       335,     20100,     33.20,      0.00,     77.40,      0.00,      0.00,      0.00
       336,     20160,     33.19,      0.00,     77.00,      0.00,      0.00,      0.00
       337,     20220,     33.19,      0.00,     76.70,      0.00,      0.00,      0.00
       338,     20280,     33.19,      0.00,     76.50,      0.00,      0.00,      0.00
       339,     20340,     33.18,      0.00,     76.30,      0.00,      0.00,      0.00
       340,     20400,     33.18,      0.00,     75.80,      0.00,      0.00,      0.00
       341,     20460,     33.18,      0.00,     75.30,      0.00,      0.00,      0.00
       342,     20520,     33.17,      0.00,     75.00,      0.00,      0.00,      0.00
       343,     20580,     33.15,      0.00,     75.20,      0.00,      0.00,      0.00
       344,     20640,     33.15,      0.00,     74.70,      0.00,      0.00,      0.00
       345,     20700,     33.16,      0.00,     74.30,      0.00,      0.00,      0.00
       346,     20760,     33.15,      0.00,     74.40,      0.00,      0.00,      0.00
       347,     20820,     33.13,      0.00,     74.50,      0.00,      0.00,      0.00
       348,     20880,     33.13,      0.00,     74.40,      0.00,      0.00,      0.00
       349,     20940,     33.13,      0.00,     74.10,      0.00,      0.00,      0.00
       350,     21000,     33.11,      0.00,     74.10,      0.00,      0.00,      0.00
       351,     21060,     33.12,      0.00,     74.20,      0.00,      0.00,      0.00
       352,     21120,     33.10,      0.00,     74.00,      0.00,      0.00,      0.00
       353,     21180,     33.11,      0.00,     73.50,      0.00,      0.00,      0.00
       354,     21240,     33.10,      0.00,     73.00,      0.00,      0.00,      0.00
       355,     21300,     33.12,      0.00,     72.80,      0.00,      0.00,      0.00
       356,     21360,     33.09,      0.00,     72.40,      0.00,      0.00,      0.00
       357,     21420,     33.09,      0.00,     72.00,      0.00,      0.00,      0.00
       358,     21480,     33.06,      0.00,     71.50,      0.00,      0.00,      0.00
       359,     21540,     33.06,      0.00,     71.70,      0.00,      0.00,      0.00
       360,     21600,     33.06,      0.00,     71.80,      0.00,      0.00,      0.00
       361,     21660,     33.06,      0.00,     71.40,      0.00,      0.00,      0.00
       362,     21720,     33.06,      0.00,     71.40,      0.00,      0.00,      0.00
       363,     21780,     33.06,      0.00,     71.60,      0.00,      0.00,      0.00
       364,     21840,     33.06,      0.00,     71.50,      0.00,      0.00,      0.00
       365,     21900,     33.03,      0.00,     71.60,      0.00,      0.00,      0.00
       366,     21960,     33.03,      0.00,     71.40,      0.00,      0.00,      0.00
       367,     22020,     33.03,      0.00,     71.20,      0.00,      0.00,      0.00
       368,     22080,     33.00,      0.00,     71.20,      0.00,      0.00,      0.00
       369,     22140,     33.02,      0.00,     70.60,      0.00,      0.00,      0.00
       370,     22200,     33.01,      0.00,     70.50,      0.00,      0.00,      0.00
       371,     22260,     33.02,      0.00,     70.10,      0.00,      0.00,      0.00
       372,     22320,     32.99,      0.00,     69.50,      0.00,      0.00,      0.00
       373,     22380,     32.99,      0.00,     68.90,      0.00,      0.00,      0.00
       374,     22440,     33.00,      0.00,     68.60,      0.00,      0.00,      0.00
       375,     22500,     32.98,      0.00,     68.70,      0.00,      0.00,      0.00
       376,     22560,     32.96,      0.00,     68.60,      0.00,      0.00,      0.00
